quality_check_id,batch_id,machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,product_type,material_batch,operator_team,pressure_instability,defect_probability,defect_flag,defect_type,defect_count
QC_M012_2026022220,B2026022220_L3,M012,L3,2026-02-22 20:00:00,Evening,77.56,4.164,101.28,64.09,182.98,9,recent,Battery Module,MAT-0222-L3,Team A,2.28,0.2964,0,None,0
QC_M012_2026022300,B2026022300_L3,M012,L3,2026-02-23 00:00:00,Night,80.04,4.293,100.83,63.66,183.88,9,recent,Steering Column,MAT-0223-L3,Team D,1.75,0.4089,1,Assembly,1
QC_M012_2026022304,B2026022304_L3,M012,L3,2026-02-23 04:00:00,Night,80.65,4.288,103.55,62.68,183.41,9,recent,Steering Column,MAT-0223-L3,Team A,1.56,0.4169,0,None,1
QC_M012_2026022308,B2026022308_L3,M012,L3,2026-02-23 08:00:00,Day,78.84,4.215,102.0,63.79,181.71,9,recent,Steering Column,MAT-0223-L3,Team B,0.82,0.307,1,Assembly,0
QC_M012_2026022312,B2026022312_L3,M012,L3,2026-02-23 12:00:00,Day,76.65,4.19,101.2,65.39,182.18,9,recent,Steering Column,MAT-0223-L3,Team C,1.37,0.2892,0,None,1
QC_M012_2026022316,B2026022316_L3,M012,L3,2026-02-23 16:00:00,Evening,77.69,4.222,98.65,62.22,180.63,9,recent,Steering Column,MAT-0223-L3,Team D,3.92,0.3235,0,None,2
QC_M012_2026022320,B2026022320_L3,M012,L3,2026-02-23 20:00:00,Evening,77.55,4.247,99.13,63.88,182.31,9,recent,Steering Column,MAT-0223-L3,Team A,3.44,0.3285,1,Assembly,3
QC_M012_2026022400,B2026022400_L3,M012,L3,2026-02-24 00:00:00,Night,79.59,4.352,102.36,63.64,183.44,9,recent,SUV Frame,MAT-0224-L3,Team D,1.71,0.4222,0,None,1
QC_M012_2026022404,B2026022404_L3,M012,L3,2026-02-24 04:00:00,Night,80.44,4.421,104.52,63.26,181.61,9,recent,SUV Frame,MAT-0224-L3,Team A,1.95,0.4704,1,Assembly,1
QC_M012_2026022408,B2026022408_L3,M012,L3,2026-02-24 08:00:00,Day,79.53,4.292,101.65,63.54,182.5,9,recent,SUV Frame,MAT-0224-L3,Team B,2.06,0.3588,1,Assembly,1
QC_M012_2026022412,B2026022412_L3,M012,L3,2026-02-24 12:00:00,Day,77.12,4.122,100.02,64.37,181.81,9,recent,SUV Frame,MAT-0224-L3,Team C,2.55,0.2789,0,None,1
QC_M012_2026022416,B2026022416_L3,M012,L3,2026-02-24 16:00:00,Evening,77.66,4.258,98.86,62.7,182.08,9,recent,SUV Frame,MAT-0224-L3,Team D,3.71,0.3326,0,None,5
QC_M012_2026022420,B2026022420_L3,M012,L3,2026-02-24 20:00:00,Evening,78.76,4.309,98.74,63.05,181.68,9,recent,SUV Frame,MAT-0224-L3,Team A,3.83,0.37,0,None,4
QC_M012_2026022500,B2026022500_L3,M012,L3,2026-02-25 00:00:00,Night,79.94,4.402,102.66,64.52,182.77,9,recent,Battery Module,MAT-0225-L3,Team D,1.4,0.457,1,Assembly,0
QC_M012_2026022504,B2026022504_L3,M012,L3,2026-02-25 04:00:00,Night,79.7,4.398,102.66,62.88,181.97,9,recent,Battery Module,MAT-0225-L3,Team A,2.13,0.4355,0,None,0
QC_M012_2026022508,B2026022508_L3,M012,L3,2026-02-25 08:00:00,Day,79.36,4.207,101.44,62.6,182.17,9,recent,Battery Module,MAT-0225-L3,Team B,1.74,0.3142,0,None,4
QC_M012_2026022512,B2026022512_L3,M012,L3,2026-02-25 12:00:00,Day,76.57,4.291,98.23,64.54,185.35,9,recent,Battery Module,MAT-0225-L3,Team C,4.33,0.3555,0,None,1
QC_M012_2026022516,B2026022516_L3,M012,L3,2026-02-25 16:00:00,Evening,77.78,4.269,100.94,64.77,181.22,9,recent,Battery Module,MAT-0225-L3,Team D,1.71,0.3235,0,None,1
QC_M012_2026022520,B2026022520_L3,M012,L3,2026-02-25 20:00:00,Evening,77.46,4.404,99.85,64.45,183.96,9,recent,Battery Module,MAT-0225-L3,Team A,2.72,0.3777,0,None,1
QC_M012_2026022600,B2026022600_L3,M012,L3,2026-02-26 00:00:00,Night,81.8,4.426,102.32,62.98,183.01,9,recent,Steering Column,MAT-0226-L3,Team D,0.81,0.4814,1,Assembly,1
QC_M012_2026022604,B2026022604_L3,M012,L3,2026-02-26 04:00:00,Night,80.61,4.348,102.73,62.64,182.89,9,recent,Steering Column,MAT-0226-L3,Team A,1.82,0.4313,0,None,3
QC_M012_2026022608,B2026022608_L3,M012,L3,2026-02-26 08:00:00,Day,78.67,4.276,103.31,63.35,181.75,9,recent,Steering Column,MAT-0226-L3,Team B,2.02,0.3308,0,None,0
QC_M012_2026022612,B2026022612_L3,M012,L3,2026-02-26 12:00:00,Day,76.38,4.38,100.41,64.58,183.49,9,recent,Steering Column,MAT-0226-L3,Team C,2.16,0.34,1,Assembly,1
QC_M012_2026022616,B2026022616_L3,M012,L3,2026-02-26 16:00:00,Evening,76.57,4.231,99.63,65.02,181.57,9,recent,Steering Column,MAT-0226-L3,Team D,2.94,0.3131,0,None,1
QC_M012_2026022620,B2026022620_L3,M012,L3,2026-02-26 20:00:00,Evening,79.12,4.41,98.85,63.98,184.17,9,recent,Steering Column,MAT-0226-L3,Team A,3.72,0.4207,1,Assembly,1
QC_M012_2026022700,B2026022700_L3,M012,L3,2026-02-27 00:00:00,Night,81.52,4.423,101.64,64.16,186.48,9,recent,SUV Frame,MAT-0227-L3,Team D,0.93,0.4801,0,None,1
QC_M012_2026022704,B2026022704_L3,M012,L3,2026-02-27 04:00:00,Night,82.21,4.375,104.0,63.01,183.76,9,recent,SUV Frame,MAT-0227-L3,Team A,2.3,0.5094,0,None,3
QC_M012_2026022708,B2026022708_L3,M012,L3,2026-02-27 08:00:00,Day,79.21,4.312,101.86,65.12,182.18,9,recent,SUV Frame,MAT-0227-L3,Team B,1.39,0.3644,1,Assembly,1
QC_M012_2026022712,B2026022712_L3,M012,L3,2026-02-27 12:00:00,Day,77.63,4.211,100.56,65.38,183.89,9,recent,SUV Frame,MAT-0227-L3,Team C,2.0,0.321,1,Assembly,0
QC_M012_2026022716,B2026022716_L3,M012,L3,2026-02-27 16:00:00,Evening,78.7,4.55,97.98,64.25,186.22,9,recent,SUV Frame,MAT-0227-L3,Team D,4.59,0.4791,0,None,1
QC_M012_2026022720,B2026022720_L3,M012,L3,2026-02-27 20:00:00,Evening,76.97,4.391,98.98,63.32,181.79,9,recent,SUV Frame,MAT-0227-L3,Team A,3.59,0.3564,0,None,3
QC_M012_2026022800,B2026022800_L3,M012,L3,2026-02-28 00:00:00,Night,80.81,4.486,101.17,63.26,182.43,9,recent,Battery Module,MAT-0228-L3,Team D,1.76,0.494,1,Assembly,4
QC_M012_2026022804,B2026022804_L3,M012,L3,2026-02-28 04:00:00,Night,82.83,4.536,103.17,65.19,184.25,9,recent,Battery Module,MAT-0228-L3,Team A,0.82,0.5766,1,Assembly,2
QC_M012_2026022808,B2026022808_L3,M012,L3,2026-02-28 08:00:00,Day,79.28,4.3,101.2,63.68,182.08,9,recent,Battery Module,MAT-0228-L3,Team B,1.36,0.3393,0,None,2
QC_M012_2026022812,B2026022812_L3,M012,L3,2026-02-28 12:00:00,Day,77.16,4.31,100.75,65.67,180.56,9,scheduled,Battery Module,MAT-0228-L3,Team C,1.82,0.3371,0,None,0
QC_M012_2026022816,B2026022816_L3,M012,L3,2026-02-28 16:00:00,Evening,78.09,4.369,99.35,64.64,185.75,9,scheduled,Battery Module,MAT-0228-L3,Team D,3.22,0.3885,0,None,2
QC_M012_2026022820,B2026022820_L3,M012,L3,2026-02-28 20:00:00,Evening,78.94,4.451,99.0,64.22,185.56,9,scheduled,Battery Module,MAT-0228-L3,Team A,3.57,0.427,1,Assembly,3
QC_M012_2026030100,B2026030100_L3,M012,L3,2026-03-01 00:00:00,Night,81.94,4.571,100.88,64.37,183.73,9,scheduled,Battery Module,MAT-0301-L3,Team D,1.8,0.5725,1,Assembly,3
QC_M012_2026030104,B2026030104_L3,M012,L3,2026-03-01 04:00:00,Night,81.86,4.411,102.17,64.06,183.34,9,scheduled,Battery Module,MAT-0301-L3,Team A,2.12,0.5121,0,None,1
QC_M012_2026030108,B2026030108_L3,M012,L3,2026-03-01 08:00:00,Day,80.02,4.324,102.11,65.67,184.97,9,scheduled,Battery Module,MAT-0301-L3,Team B,0.89,0.3804,1,Assembly,2
QC_M012_2026030112,B2026030112_L3,M012,L3,2026-03-01 12:00:00,Day,77.63,4.412,100.28,65.19,182.03,9,scheduled,Battery Module,MAT-0301-L3,Team C,2.29,0.3763,0,None,4
QC_M012_2026030116,B2026030116_L3,M012,L3,2026-03-01 16:00:00,Evening,77.53,4.269,100.78,67.48,184.44,9,scheduled,Battery Module,MAT-0301-L3,Team D,2.9,0.3766,0,None,2
QC_M012_2026030120,B2026030120_L3,M012,L3,2026-03-01 20:00:00,Evening,78.14,4.631,100.94,63.89,182.13,9,scheduled,Battery Module,MAT-0301-L3,Team A,1.73,0.427,0,None,0
QC_M013_2026010100,B2026010100_L1,M013,L1,2026-01-01 00:00:00,Night,79.12,2.477,94.64,63.42,176.61,10,scheduled,Steering Column,MAT-0101-L1,Team B,1.29,0.0571,0,None,0
QC_M013_2026010104,B2026010104_L1,M013,L1,2026-01-01 04:00:00,Night,80.37,2.269,95.82,62.77,178.3,10,scheduled,Steering Column,MAT-0101-L1,Team C,3.05,0.0558,0,None,0
QC_M013_2026010108,B2026010108_L1,M013,L1,2026-01-01 08:00:00,Day,76.64,2.18,95.19,63.93,176.17,10,scheduled,Steering Column,MAT-0101-L1,Team D,1.83,0.0288,0,None,1
QC_M013_2026010112,B2026010112_L1,M013,L1,2026-01-01 12:00:00,Day,76.06,2.232,93.06,62.67,176.69,10,scheduled,Steering Column,MAT-0101-L1,Team A,1.56,0.0269,0,None,1
QC_M013_2026010116,B2026010116_L1,M013,L1,2026-01-01 16:00:00,Evening,73.66,2.291,91.72,61.95,174.91,10,scheduled,Steering Column,MAT-0101-L1,Team B,2.18,0.0247,0,None,0
QC_M013_2026010120,B2026010120_L1,M013,L1,2026-01-01 20:00:00,Evening,76.43,2.306,92.27,62.96,176.88,10,scheduled,Steering Column,MAT-0101-L1,Team C,2.13,0.0323,0,None,0
QC_M013_2026010200,B2026010200_L1,M013,L1,2026-01-02 00:00:00,Night,78.5,2.422,94.86,63.09,176.09,10,scheduled,SUV Frame,MAT-0102-L1,Team B,1.27,0.0488,0,None,0
QC_M013_2026010204,B2026010204_L1,M013,L1,2026-01-02 04:00:00,Night,79.63,2.424,95.58,64.05,176.46,10,scheduled,SUV Frame,MAT-0102-L1,Team C,1.68,0.058,0,None,0
QC_M013_2026010208,B2026010208_L1,M013,L1,2026-01-02 08:00:00,Day,77.2,2.2,94.36,62.5,174.59,10,scheduled,SUV Frame,MAT-0102-L1,Team D,1.96,0.0294,0,None,0
QC_M013_2026010212,B2026010212_L1,M013,L1,2026-01-02 12:00:00,Day,76.25,2.137,93.69,62.68,175.19,10,scheduled,SUV Frame,MAT-0102-L1,Team A,1.51,0.0245,0,None,0
QC_M013_2026010216,B2026010216_L1,M013,L1,2026-01-02 16:00:00,Evening,75.19,2.242,91.46,62.53,174.38,10,scheduled,SUV Frame,MAT-0102-L1,Team B,2.74,0.0283,0,None,0
QC_M013_2026010220,B2026010220_L1,M013,L1,2026-01-02 20:00:00,Evening,76.01,2.315,92.91,62.39,173.14,10,scheduled,SUV Frame,MAT-0102-L1,Team C,2.49,0.031,0,None,0
QC_M013_2026010300,B2026010300_L1,M013,L1,2026-01-03 00:00:00,Night,79.1,2.361,94.19,62.55,177.32,10,scheduled,Battery Module,MAT-0103-L1,Team B,2.21,0.0516,0,None,0
QC_M013_2026010304,B2026010304_L1,M013,L1,2026-01-03 04:00:00,Night,80.97,2.277,96.95,64.67,177.88,10,scheduled,Battery Module,MAT-0103-L1,Team C,3.05,0.0662,0,None,3
QC_M013_2026010308,B2026010308_L1,M013,L1,2026-01-03 08:00:00,Day,77.81,2.287,95.23,62.63,175.8,10,scheduled,Battery Module,MAT-0103-L1,Team D,1.33,0.0331,0,None,0
QC_M013_2026010312,B2026010312_L1,M013,L1,2026-01-03 12:00:00,Day,75.89,2.131,93.14,63.0,174.71,10,scheduled,Battery Module,MAT-0103-L1,Team A,1.49,0.0237,0,None,0
QC_M013_2026010316,B2026010316_L1,M013,L1,2026-01-03 16:00:00,Evening,75.06,2.275,91.59,62.96,174.2,10,scheduled,Battery Module,MAT-0103-L1,Team B,2.31,0.0285,0,None,0
QC_M013_2026010320,B2026010320_L1,M013,L1,2026-01-03 20:00:00,Evening,75.33,2.179,93.41,62.54,172.97,10,scheduled,Battery Module,MAT-0103-L1,Team C,0.76,0.0216,0,None,0
QC_M013_2026010400,B2026010400_L1,M013,L1,2026-01-04 00:00:00,Night,78.99,2.572,93.87,61.22,176.21,10,scheduled,Steering Column,MAT-0104-L1,Team B,1.1,0.0564,0,None,1
QC_M013_2026010404,B2026010404_L1,M013,L1,2026-01-04 04:00:00,Night,80.83,2.395,95.5,63.14,175.54,10,scheduled,Steering Column,MAT-0104-L1,Team C,1.6,0.0627,0,None,0
QC_M013_2026010408,B2026010408_L1,M013,L1,2026-01-04 08:00:00,Day,77.37,2.352,95.1,63.31,176.43,10,scheduled,Steering Column,MAT-0104-L1,Team D,1.2,0.0334,0,None,0
QC_M013_2026010412,B2026010412_L1,M013,L1,2026-01-04 12:00:00,Day,75.4,2.255,93.61,64.3,177.53,10,scheduled,Steering Column,MAT-0104-L1,Team A,1.12,0.0269,0,None,0
QC_M013_2026010416,B2026010416_L1,M013,L1,2026-01-04 16:00:00,Evening,74.47,2.253,91.47,62.23,176.45,10,scheduled,Steering Column,MAT-0104-L1,Team B,2.42,0.0258,0,None,0
QC_M013_2026010420,B2026010420_L1,M013,L1,2026-01-04 20:00:00,Evening,76.59,2.308,92.25,65.0,177.14,10,scheduled,Steering Column,MAT-0104-L1,Team C,1.95,0.0349,0,None,0
QC_M013_2026010500,B2026010500_L1,M013,L1,2026-01-05 00:00:00,Night,77.86,2.455,95.66,63.23,177.64,10,scheduled,SUV Frame,MAT-0105-L1,Team B,1.77,0.051,0,None,0
QC_M013_2026010504,B2026010504_L1,M013,L1,2026-01-05 04:00:00,Night,80.92,2.56,95.75,64.03,176.1,10,scheduled,SUV Frame,MAT-0105-L1,Team C,1.85,0.0788,0,None,0
QC_M013_2026010508,B2026010508_L1,M013,L1,2026-01-05 08:00:00,Day,77.12,2.256,94.92,64.07,177.07,10,scheduled,SUV Frame,MAT-0105-L1,Team D,2.32,0.0346,0,None,0
QC_M013_2026010512,B2026010512_L1,M013,L1,2026-01-05 12:00:00,Day,76.44,2.176,92.82,62.83,174.21,10,scheduled,SUV Frame,MAT-0105-L1,Team A,1.7,0.0263,0,None,0
QC_M013_2026010516,B2026010516_L1,M013,L1,2026-01-05 16:00:00,Evening,76.12,2.409,92.58,63.87,176.25,10,scheduled,SUV Frame,MAT-0105-L1,Team B,1.55,0.0352,0,None,0
QC_M013_2026010520,B2026010520_L1,M013,L1,2026-01-05 20:00:00,Evening,76.37,2.403,92.37,63.01,174.34,10,scheduled,SUV Frame,MAT-0105-L1,Team C,1.57,0.0337,0,None,0
QC_M013_2026010600,B2026010600_L1,M013,L1,2026-01-06 00:00:00,Night,78.19,2.4,93.99,61.42,174.45,10,scheduled,Battery Module,MAT-0106-L1,Team B,0.75,0.0415,0,None,0
QC_M013_2026010604,B2026010604_L1,M013,L1,2026-01-06 04:00:00,Night,79.13,2.441,97.73,62.44,175.08,10,scheduled,Battery Module,MAT-0106-L1,Team C,3.83,0.0615,0,None,0
QC_M013_2026010608,B2026010608_L1,M013,L1,2026-01-06 08:00:00,Day,78.42,2.426,94.41,64.48,178.12,10,scheduled,Battery Module,MAT-0106-L1,Team D,1.12,0.0421,0,None,1
QC_M013_2026010612,B2026010612_L1,M013,L1,2026-01-06 12:00:00,Day,75.9,2.409,92.52,61.09,174.44,10,scheduled,Battery Module,MAT-0106-L1,Team A,1.38,0.0298,0,None,1
QC_M013_2026010616,B2026010616_L1,M013,L1,2026-01-06 16:00:00,Evening,76.36,2.394,92.93,63.23,177.04,10,scheduled,Battery Module,MAT-0106-L1,Team B,0.97,0.0321,0,None,0
QC_M013_2026010620,B2026010620_L1,M013,L1,2026-01-06 20:00:00,Evening,77.17,2.444,93.89,62.29,175.79,10,scheduled,Battery Module,MAT-0106-L1,Team C,1.96,0.0377,0,None,0
QC_M013_2026010700,B2026010700_L1,M013,L1,2026-01-07 00:00:00,Night,77.25,2.516,96.14,62.39,174.79,10,scheduled,Steering Column,MAT-0107-L1,Team B,2.24,0.0532,0,None,0
QC_M013_2026010704,B2026010704_L1,M013,L1,2026-01-07 04:00:00,Night,81.16,2.655,95.63,60.57,175.02,10,scheduled,Steering Column,MAT-0107-L1,Team C,1.73,0.0755,0,None,1
QC_M013_2026010708,B2026010708_L1,M013,L1,2026-01-07 08:00:00,Day,76.77,2.193,94.2,64.26,176.47,10,scheduled,Steering Column,MAT-0107-L1,Team D,0.88,0.0273,0,None,1
QC_M013_2026010712,B2026010712_L1,M013,L1,2026-01-07 12:00:00,Day,75.97,2.26,92.02,63.54,177.31,10,scheduled,Steering Column,MAT-0107-L1,Team A,1.88,0.0293,0,None,0
QC_M013_2026010716,B2026010716_L1,M013,L1,2026-01-07 16:00:00,Evening,75.66,2.549,90.42,63.32,176.72,10,scheduled,Steering Column,MAT-0107-L1,Team B,3.48,0.0441,0,None,0
QC_M013_2026010720,B2026010720_L1,M013,L1,2026-01-07 20:00:00,Evening,76.05,2.366,94.25,64.66,178.08,10,scheduled,Steering Column,MAT-0107-L1,Team C,1.11,0.033,0,None,0
QC_M013_2026010800,B2026010800_L1,M013,L1,2026-01-08 00:00:00,Night,77.88,2.495,94.04,62.55,174.51,10,scheduled,SUV Frame,MAT-0108-L1,Team B,0.63,0.0473,0,None,0
QC_M013_2026010804,B2026010804_L1,M013,L1,2026-01-08 04:00:00,Night,79.06,2.437,95.39,63.93,177.33,10,scheduled,SUV Frame,MAT-0108-L1,Team C,1.5,0.0555,0,None,0
QC_M013_2026010808,B2026010808_L1,M013,L1,2026-01-08 08:00:00,Day,77.17,2.363,95.51,63.38,176.48,10,scheduled,SUV Frame,MAT-0108-L1,Team D,2.25,0.0368,0,None,0
QC_M013_2026010812,B2026010812_L1,M013,L1,2026-01-08 12:00:00,Day,76.44,2.423,91.55,64.7,177.2,10,scheduled,SUV Frame,MAT-0108-L1,Team A,2.35,0.0406,1,Electrical,1
QC_M013_2026010816,B2026010816_L1,M013,L1,2026-01-08 16:00:00,Evening,75.28,2.241,91.26,64.16,176.06,10,scheduled,SUV Frame,MAT-0108-L1,Team B,3.83,0.0315,0,None,0
QC_M013_2026010820,B2026010820_L1,M013,L1,2026-01-08 20:00:00,Evening,75.4,2.433,91.86,63.32,176.74,10,scheduled,SUV Frame,MAT-0108-L1,Team C,2.98,0.0367,0,None,0
QC_M013_2026010900,B2026010900_L1,M013,L1,2026-01-09 00:00:00,Night,78.35,2.469,93.47,62.84,175.72,10,scheduled,Battery Module,MAT-0109-L1,Team B,0.56,0.0474,0,None,1
QC_M013_2026010904,B2026010904_L1,M013,L1,2026-01-09 04:00:00,Night,78.41,2.491,95.72,63.56,176.06,10,scheduled,Battery Module,MAT-0109-L1,Team C,1.82,0.057,0,None,0
QC_M013_2026010908,B2026010908_L1,M013,L1,2026-01-09 08:00:00,Day,77.65,2.431,94.76,63.37,176.5,10,scheduled,Battery Module,MAT-0109-L1,Team D,1.18,0.0384,0,None,1
QC_M013_2026010912,B2026010912_L1,M013,L1,2026-01-09 12:00:00,Day,75.3,2.303,92.77,64.45,176.23,10,scheduled,Battery Module,MAT-0109-L1,Team A,1.14,0.0294,0,None,1
QC_M013_2026010916,B2026010916_L1,M013,L1,2026-01-09 16:00:00,Evening,75.83,2.458,92.16,65.53,180.26,10,scheduled,Battery Module,MAT-0109-L1,Team B,1.75,0.0395,0,None,0
QC_M013_2026010920,B2026010920_L1,M013,L1,2026-01-09 20:00:00,Evening,76.09,2.497,92.79,63.03,176.2,10,scheduled,Battery Module,MAT-0109-L1,Team C,1.53,0.0369,0,None,0
QC_M013_2026011000,B2026011000_L1,M013,L1,2026-01-10 00:00:00,Night,78.56,2.646,96.12,64.15,176.2,10,scheduled,Steering Column,MAT-0110-L1,Team B,2.23,0.0718,0,None,1
QC_M013_2026011004,B2026011004_L1,M013,L1,2026-01-10 04:00:00,Night,79.24,2.455,95.86,63.21,176.69,10,scheduled,Steering Column,MAT-0110-L1,Team C,2.02,0.0583,0,None,0
QC_M013_2026011008,B2026011008_L1,M013,L1,2026-01-10 08:00:00,Day,76.9,2.425,94.78,63.05,175.62,10,scheduled,Steering Column,MAT-0110-L1,Team D,2.08,0.0377,0,None,1
QC_M013_2026011012,B2026011012_L1,M013,L1,2026-01-10 12:00:00,Day,75.98,2.337,93.18,63.59,175.28,10,scheduled,Steering Column,MAT-0110-L1,Team A,0.77,0.0296,0,None,1
QC_M013_2026011016,B2026011016_L1,M013,L1,2026-01-10 16:00:00,Evening,75.85,2.458,91.08,62.93,175.38,10,scheduled,Steering Column,MAT-0110-L1,Team B,2.83,0.0383,1,Electrical,0
QC_M013_2026011020,B2026011020_L1,M013,L1,2026-01-10 20:00:00,Evening,75.28,2.478,91.74,62.24,174.81,10,scheduled,Steering Column,MAT-0110-L1,Team C,2.16,0.034,0,None,0
QC_M013_2026011100,B2026011100_L1,M013,L1,2026-01-11 00:00:00,Night,79.64,2.603,94.0,64.56,179.5,10,scheduled,SUV Frame,MAT-0111-L1,Team B,1.49,0.0742,0,None,0
QC_M013_2026011104,B2026011104_L1,M013,L1,2026-01-11 04:00:00,Night,79.28,2.445,94.58,64.47,176.69,10,scheduled,SUV Frame,MAT-0111-L1,Team C,0.74,0.0543,0,None,0
QC_M013_2026011108,B2026011108_L1,M013,L1,2026-01-11 08:00:00,Day,76.87,2.398,95.83,65.46,178.75,10,scheduled,SUV Frame,MAT-0111-L1,Team D,2.0,0.0406,0,None,1
QC_M013_2026011112,B2026011112_L1,M013,L1,2026-01-11 12:00:00,Day,75.75,2.363,93.76,64.88,176.9,10,scheduled,SUV Frame,MAT-0111-L1,Team A,1.07,0.0332,0,None,0
QC_M013_2026011116,B2026011116_L1,M013,L1,2026-01-11 16:00:00,Evening,75.28,2.47,91.93,62.99,175.19,10,scheduled,SUV Frame,MAT-0111-L1,Team B,1.97,0.0346,0,None,0
QC_M013_2026011120,B2026011120_L1,M013,L1,2026-01-11 20:00:00,Evening,75.6,2.385,92.8,63.66,175.54,10,scheduled,SUV Frame,MAT-0111-L1,Team C,1.73,0.0324,0,None,1
QC_M013_2026011200,B2026011200_L1,M013,L1,2026-01-12 00:00:00,Night,77.66,2.73,94.47,64.67,177.98,10,scheduled,Battery Module,MAT-0112-L1,Team B,1.34,0.0722,0,None,0
QC_M013_2026011204,B2026011204_L1,M013,L1,2026-01-12 04:00:00,Night,80.36,2.65,95.83,63.59,178.22,10,scheduled,Battery Module,MAT-0112-L1,Team C,1.94,0.0807,0,None,0
QC_M013_2026011208,B2026011208_L1,M013,L1,2026-01-12 08:00:00,Day,76.6,2.498,95.7,63.03,175.66,10,scheduled,Battery Module,MAT-0112-L1,Team D,1.79,0.0399,0,None,0
QC_M013_2026011212,B2026011212_L1,M013,L1,2026-01-12 12:00:00,Day,75.25,2.393,92.48,64.87,176.34,10,scheduled,Battery Module,MAT-0112-L1,Team A,1.84,0.0344,0,None,1
QC_M013_2026011216,B2026011216_L1,M013,L1,2026-01-12 16:00:00,Evening,75.58,2.483,91.84,63.98,175.44,10,scheduled,Battery Module,MAT-0112-L1,Team B,2.06,0.0382,0,None,0
QC_M013_2026011220,B2026011220_L1,M013,L1,2026-01-12 20:00:00,Evening,75.32,2.584,91.35,61.9,176.01,10,scheduled,Battery Module,MAT-0112-L1,Team C,2.54,0.0406,0,None,0
QC_M013_2026011300,B2026011300_L1,M013,L1,2026-01-13 00:00:00,Night,78.25,2.532,94.83,64.28,177.44,10,overdue,Steering Column,MAT-0113-L1,Team B,2.27,0.064,0,None,0
QC_M013_2026011304,B2026011304_L1,M013,L1,2026-01-13 04:00:00,Night,79.57,2.813,95.19,64.29,178.53,10,overdue,Steering Column,MAT-0113-L1,Team C,2.97,0.1025,0,None,0
QC_M013_2026011308,B2026011308_L1,M013,L1,2026-01-13 08:00:00,Day,78.52,2.329,96.44,64.65,178.62,10,overdue,Steering Column,MAT-0113-L1,Team D,2.54,0.0435,0,None,0
QC_M013_2026011312,B2026011312_L1,M013,L1,2026-01-13 12:00:00,Day,75.1,2.484,92.56,65.62,179.88,10,overdue,Steering Column,MAT-0113-L1,Team A,2.15,0.0407,0,None,0
QC_M013_2026011316,B2026011316_L1,M013,L1,2026-01-13 16:00:00,Evening,74.97,2.534,90.7,63.52,175.01,10,overdue,Steering Column,MAT-0113-L1,Team B,3.2,0.0411,0,None,1
QC_M013_2026011320,B2026011320_L1,M013,L1,2026-01-13 20:00:00,Evening,76.71,2.553,92.58,63.7,178.11,10,overdue,Steering Column,MAT-0113-L1,Team C,2.41,0.0461,0,None,0
QC_M013_2026011400,B2026011400_L1,M013,L1,2026-01-14 00:00:00,Night,78.98,2.824,94.49,63.38,177.63,10,overdue,SUV Frame,MAT-0114-L1,Team B,0.8,0.0812,0,None,0
QC_M013_2026011404,B2026011404_L1,M013,L1,2026-01-14 04:00:00,Night,80.31,2.801,96.81,65.63,180.39,10,overdue,SUV Frame,MAT-0114-L1,Team C,2.91,0.1115,0,None,0
QC_M013_2026011408,B2026011408_L1,M013,L1,2026-01-14 08:00:00,Day,77.06,2.452,95.25,63.95,175.8,10,overdue,SUV Frame,MAT-0114-L1,Team D,2.1,0.0418,0,None,0
QC_M013_2026011412,B2026011412_L1,M013,L1,2026-01-14 12:00:00,Day,75.88,2.45,92.45,66.44,177.7,10,overdue,SUV Frame,MAT-0114-L1,Team A,1.6,0.0405,0,None,1
QC_M013_2026011416,B2026011416_L1,M013,L1,2026-01-14 16:00:00,Evening,74.59,2.516,91.88,64.79,176.73,10,overdue,SUV Frame,MAT-0114-L1,Team B,2.02,0.0375,0,None,0
QC_M013_2026011420,B2026011420_L1,M013,L1,2026-01-14 20:00:00,Evening,74.64,2.628,92.09,64.21,179.86,10,overdue,SUV Frame,MAT-0114-L1,Team C,2.75,0.0442,0,None,1
QC_M013_2026011500,B2026011500_L1,M013,L1,2026-01-15 00:00:00,Night,79.0,2.685,94.3,64.65,180.44,10,overdue,Battery Module,MAT-0115-L1,Team B,1.25,0.0751,0,None,0
QC_M013_2026011504,B2026011504_L1,M013,L1,2026-01-15 04:00:00,Night,80.35,2.724,95.85,63.64,175.03,10,overdue,Battery Module,MAT-0115-L1,Team C,1.95,0.0883,0,None,0
QC_M013_2026011508,B2026011508_L1,M013,L1,2026-01-15 08:00:00,Day,76.83,2.527,95.35,65.1,179.51,10,overdue,Battery Module,MAT-0115-L1,Team D,1.45,0.0431,0,None,0
QC_M013_2026011512,B2026011512_L1,M013,L1,2026-01-15 12:00:00,Day,76.33,2.509,92.48,66.52,179.36,10,overdue,Battery Module,MAT-0115-L1,Team A,1.42,0.0445,0,None,0
QC_M013_2026011516,B2026011516_L1,M013,L1,2026-01-15 16:00:00,Evening,74.67,2.555,90.9,61.49,174.66,10,overdue,Battery Module,MAT-0115-L1,Team B,3.08,0.0375,0,None,0
QC_M013_2026011520,B2026011520_L1,M013,L1,2026-01-15 20:00:00,Evening,76.13,2.629,93.49,63.6,178.57,10,overdue,Battery Module,MAT-0115-L1,Team C,0.89,0.0427,0,None,0
