machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,last_maintenance_days_ago,pressure_instability,sensor_anomaly_signal
M014,L2,2026-01-04 19:00:00,Evening,74.6,2.83,93.42,54.63,168.51,12,scheduled,14,2.52,0.779
M014,L2,2026-01-04 20:00:00,Evening,74.77,2.833,91.99,52.81,165.38,12,scheduled,14,3.95,0.954
M014,L2,2026-01-04 21:00:00,Evening,73.73,2.788,93.26,59.37,169.65,12,scheduled,14,2.68,0.772
M014,L2,2026-01-04 22:00:00,Evening,73.08,2.869,93.9,59.67,171.64,12,scheduled,14,2.04,0.757
M014,L2,2026-01-04 23:00:00,Evening,76.6,2.871,95.53,54.76,168.36,12,scheduled,14,0.41,0.563
M014,L2,2026-01-05 00:00:00,Night,75.27,2.852,96.41,56.78,170.0,12,scheduled,14,0.47,0.554
M014,L2,2026-01-05 01:00:00,Night,76.13,3.416,96.21,56.46,174.17,12,scheduled,14,0.27,1.037
M014,L2,2026-01-05 02:00:00,Night,76.02,2.907,100.66,56.94,171.86,12,scheduled,14,4.72,1.113
M014,L2,2026-01-05 03:00:00,Night,77.21,2.858,95.32,60.4,171.13,12,scheduled,14,0.62,0.577
M014,L2,2026-01-05 04:00:00,Night,75.97,3.195,96.52,57.5,172.72,12,scheduled,14,0.58,0.875
M014,L2,2026-01-05 05:00:00,Night,79.79,2.649,98.85,53.48,167.88,12,scheduled,14,2.91,0.799
M014,L2,2026-01-05 06:00:00,Night,79.57,2.581,97.3,53.79,168.1,12,scheduled,14,1.36,0.613
M014,L2,2026-01-05 07:00:00,Night,76.48,3.09,97.6,55.79,170.32,12,scheduled,14,1.66,0.911
M014,L2,2026-01-05 08:00:00,Day,72.61,2.613,100.34,53.58,163.48,12,scheduled,14,4.4,0.978
M014,L2,2026-01-05 09:00:00,Day,75.52,2.946,95.12,55.41,171.93,12,scheduled,14,0.82,0.68
M014,L2,2026-01-05 10:00:00,Day,76.07,2.627,98.74,55.28,169.17,12,scheduled,14,2.8,0.786
M014,L2,2026-01-05 11:00:00,Day,74.25,2.983,95.84,56.34,164.74,12,scheduled,14,0.1,0.627
M014,L2,2026-01-05 12:00:00,Day,76.8,3.041,93.77,58.83,168.3,12,scheduled,14,2.17,0.927
M014,L2,2026-01-05 13:00:00,Day,72.8,2.768,95.47,57.6,168.98,12,scheduled,14,0.47,0.506
M014,L2,2026-01-05 14:00:00,Day,72.67,2.998,94.29,57.13,171.91,12,scheduled,14,1.65,0.827
M014,L2,2026-01-05 15:00:00,Day,73.0,2.761,95.19,57.75,167.81,12,scheduled,14,0.75,0.54
M014,L2,2026-01-05 16:00:00,Evening,74.33,2.616,92.96,58.96,165.44,12,scheduled,14,2.98,0.807
M014,L2,2026-01-05 17:00:00,Evening,76.76,3.244,91.27,53.76,168.97,12,scheduled,14,4.67,1.41
M014,L2,2026-01-05 18:00:00,Evening,73.59,3.092,94.81,55.76,165.81,12,scheduled,14,1.13,0.848
M014,L2,2026-01-05 19:00:00,Evening,73.84,3.381,93.9,58.89,172.97,12,scheduled,14,2.04,1.218
M014,L2,2026-01-05 20:00:00,Evening,76.83,2.876,95.96,57.95,170.89,12,scheduled,14,0.02,0.521
M014,L2,2026-01-05 21:00:00,Evening,74.78,2.604,93.42,61.07,175.99,12,scheduled,14,2.52,0.788
M014,L2,2026-01-05 22:00:00,Evening,74.87,2.724,96.9,56.57,170.13,12,scheduled,14,0.96,0.565
M014,L2,2026-01-05 23:00:00,Evening,74.95,3.181,95.69,57.26,168.05,12,scheduled,14,0.25,0.824
M014,L2,2026-01-06 00:00:00,Night,75.5,2.727,96.7,56.21,165.49,12,scheduled,14,0.76,0.542
M014,L2,2026-01-06 01:00:00,Night,77.58,2.996,92.66,54.37,169.43,12,scheduled,14,3.28,1.02
M014,L2,2026-01-06 02:00:00,Night,75.88,2.911,95.47,52.43,161.63,12,scheduled,14,0.47,0.606
M014,L2,2026-01-06 03:00:00,Night,75.97,3.387,94.97,55.58,170.16,12,scheduled,14,0.97,1.095
M014,L2,2026-01-06 04:00:00,Night,81.01,2.525,96.39,56.61,169.36,12,scheduled,14,0.45,0.686
M014,L2,2026-01-06 05:00:00,Night,77.53,3.08,93.8,55.27,168.12,12,scheduled,14,2.14,0.958
M014,L2,2026-01-06 06:00:00,Night,79.57,2.509,97.66,55.51,167.44,12,scheduled,14,1.72,0.656
M014,L2,2026-01-06 07:00:00,Night,77.22,2.926,100.18,57.32,168.51,12,scheduled,14,4.24,1.072
M014,L2,2026-01-06 08:00:00,Day,75.22,2.618,99.45,54.72,164.21,12,scheduled,14,3.51,0.871
M014,L2,2026-01-06 09:00:00,Day,76.01,2.861,96.84,56.03,168.52,12,scheduled,14,0.9,0.614
M014,L2,2026-01-06 10:00:00,Day,76.2,2.858,95.72,57.04,167.49,12,scheduled,14,0.22,0.529
M014,L2,2026-01-06 11:00:00,Day,73.76,2.84,96.87,57.44,173.92,12,scheduled,14,0.93,0.598
M014,L2,2026-01-06 12:00:00,Day,72.36,2.704,95.83,59.03,168.65,12,scheduled,14,0.11,0.464
M014,L2,2026-01-06 13:00:00,Day,72.19,2.613,94.65,56.56,173.25,12,scheduled,14,1.29,0.605
M014,L2,2026-01-06 14:00:00,Day,73.09,2.906,96.18,54.72,171.73,12,scheduled,14,0.24,0.574
M014,L2,2026-01-06 15:00:00,Day,72.84,2.622,96.52,55.71,164.53,12,scheduled,14,0.58,0.52
M014,L2,2026-01-06 16:00:00,Evening,73.61,2.747,92.48,56.14,167.26,12,scheduled,14,3.46,0.865
M014,L2,2026-01-06 17:00:00,Evening,76.96,2.816,92.98,58.8,173.9,12,scheduled,14,2.96,0.82
M014,L2,2026-01-06 18:00:00,Evening,75.07,2.808,95.82,54.97,165.19,12,scheduled,14,0.12,0.471
M014,L2,2026-01-06 19:00:00,Evening,73.23,3.041,92.77,56.18,166.43,12,scheduled,14,3.17,1.047
M014,L2,2026-01-06 20:00:00,Evening,75.38,2.742,91.87,55.33,164.71,12,scheduled,14,4.07,0.938
M014,L2,2026-01-06 21:00:00,Evening,73.18,2.716,94.3,54.31,167.5,12,scheduled,14,1.64,0.647
M014,L2,2026-01-06 22:00:00,Evening,74.59,2.794,96.64,52.39,167.57,12,scheduled,14,0.7,0.534
M014,L2,2026-01-06 23:00:00,Evening,73.6,2.727,94.16,55.3,167.38,12,scheduled,14,1.78,0.664
M014,L2,2026-01-07 00:00:00,Night,76.66,2.855,90.75,54.16,169.86,12,scheduled,14,5.19,1.122
M014,L2,2026-01-07 01:00:00,Night,77.76,3.087,95.63,56.86,169.24,12,scheduled,14,0.31,0.745
M014,L2,2026-01-07 02:00:00,Night,76.7,2.836,98.63,49.97,165.29,12,scheduled,14,2.69,0.805
M014,L2,2026-01-07 03:00:00,Night,77.78,3.002,97.02,58.52,171.34,12,scheduled,14,1.08,0.76
M014,L2,2026-01-07 04:00:00,Night,77.52,3.096,94.37,54.12,171.22,12,scheduled,14,1.57,0.905
M014,L2,2026-01-07 05:00:00,Night,78.43,2.661,103.06,55.39,166.48,12,scheduled,14,7.12,1.305
M014,L2,2026-01-07 06:00:00,Night,75.86,3.246,96.01,54.89,169.97,12,scheduled,14,0.07,0.86
M014,L2,2026-01-07 07:00:00,Night,74.93,3.133,96.01,58.18,171.48,12,scheduled,14,0.07,0.758
M014,L2,2026-01-07 08:00:00,Day,77.57,2.86,99.36,56.68,169.47,12,scheduled,14,3.42,0.914
M014,L2,2026-01-07 09:00:00,Day,76.27,2.289,96.31,58.06,165.44,12,scheduled,14,0.37,0.495
M014,L2,2026-01-07 10:00:00,Day,74.74,2.551,93.73,55.07,168.1,12,scheduled,14,2.21,0.716
M014,L2,2026-01-07 11:00:00,Day,74.74,2.595,94.12,53.94,165.67,12,scheduled,14,1.82,0.668
M014,L2,2026-01-07 12:00:00,Day,73.43,3.017,94.28,54.84,169.21,12,scheduled,14,1.66,0.845
M014,L2,2026-01-07 13:00:00,Day,71.61,3.092,96.28,57.29,167.44,12,scheduled,14,0.34,0.754
M014,L2,2026-01-07 14:00:00,Day,72.74,2.71,93.63,58.17,164.17,12,scheduled,14,2.31,0.727
M014,L2,2026-01-07 15:00:00,Day,75.23,2.781,95.63,56.5,170.32,12,scheduled,14,0.31,0.487
M014,L2,2026-01-07 16:00:00,Evening,75.51,2.875,91.66,53.9,169.76,12,scheduled,14,4.28,1.031
M014,L2,2026-01-07 17:00:00,Evening,76.18,2.757,95.22,57.74,165.9,12,scheduled,14,0.72,0.537
M014,L2,2026-01-07 18:00:00,Evening,75.27,2.783,95.88,56.29,174.89,12,scheduled,14,0.06,0.457
M014,L2,2026-01-07 19:00:00,Evening,74.01,2.785,94.22,57.43,170.61,12,scheduled,14,1.72,0.656
M014,L2,2026-01-07 20:00:00,Evening,73.71,3.06,91.35,51.21,166.77,12,scheduled,14,4.59,1.235
M014,L2,2026-01-07 21:00:00,Evening,77.64,3.029,92.48,55.21,169.26,12,scheduled,14,3.46,1.072
M014,L2,2026-01-07 22:00:00,Evening,73.57,2.717,95.09,56.76,166.16,12,scheduled,14,0.85,0.552
M014,L2,2026-01-07 23:00:00,Evening,73.3,2.866,94.16,57.15,167.17,12,scheduled,14,1.78,0.723
M014,L2,2026-01-08 00:00:00,Night,76.99,3.07,97.09,55.68,167.74,12,scheduled,14,1.15,0.831
M014,L2,2026-01-08 01:00:00,Night,76.44,2.942,100.11,54.66,173.04,12,scheduled,14,4.17,1.077
M014,L2,2026-01-08 02:00:00,Night,77.36,2.897,95.35,53.43,167.11,12,scheduled,14,0.59,0.608
M014,L2,2026-01-08 03:00:00,Night,77.5,2.983,101.61,58.93,171.64,12,scheduled,14,5.67,1.295
M014,L2,2026-01-08 04:00:00,Night,77.23,2.68,98.08,58.05,173.2,12,scheduled,14,2.14,0.707
M014,L2,2026-01-08 05:00:00,Night,77.16,2.692,97.81,56.91,168.37,12,scheduled,14,1.87,0.675
M014,L2,2026-01-08 06:00:00,Night,78.79,2.955,98.19,56.36,169.76,12,scheduled,14,2.25,0.86
M014,L2,2026-01-08 07:00:00,Night,76.05,3.237,96.6,50.59,166.06,12,scheduled,14,0.66,0.923
M014,L2,2026-01-08 08:00:00,Day,76.54,3.01,97.9,55.97,169.66,12,scheduled,14,1.96,0.874
M014,L2,2026-01-08 09:00:00,Day,74.88,2.777,98.66,54.86,167.9,12,scheduled,14,2.72,0.776
M014,L2,2026-01-08 10:00:00,Day,74.91,2.726,96.36,55.51,167.49,12,scheduled,14,0.42,0.501
M014,L2,2026-01-08 11:00:00,Day,75.44,2.497,95.39,56.89,171.7,12,scheduled,14,0.55,0.516
M014,L2,2026-01-08 12:00:00,Day,73.11,2.642,95.85,57.76,166.76,12,scheduled,14,0.09,0.461
M014,L2,2026-01-08 13:00:00,Day,71.89,2.882,93.39,58.82,169.46,12,scheduled,14,2.55,0.83
M014,L2,2026-01-08 14:00:00,Day,72.34,2.678,94.51,55.17,167.15,12,scheduled,14,1.43,0.622
M014,L2,2026-01-08 15:00:00,Day,77.32,2.649,95.04,58.32,172.94,12,scheduled,14,0.9,0.558
M014,L2,2026-01-08 16:00:00,Evening,72.74,2.936,90.71,57.4,167.99,12,scheduled,14,5.23,1.199
M014,L2,2026-01-08 17:00:00,Evening,74.46,3.182,93.56,56.24,168.92,12,scheduled,14,2.38,1.079
M014,L2,2026-01-08 18:00:00,Evening,75.71,2.809,93.84,56.99,171.1,12,scheduled,14,2.1,0.711
M014,L2,2026-01-08 19:00:00,Evening,74.46,2.725,93.16,52.42,165.14,12,scheduled,14,2.78,0.784
M014,L2,2026-01-08 20:00:00,Evening,75.09,3.114,92.25,60.06,168.12,12,scheduled,14,3.69,1.176
M014,L2,2026-01-08 21:00:00,Evening,75.11,3.032,94.87,56.69,169.8,12,scheduled,14,1.07,0.787
M014,L2,2026-01-08 22:00:00,Evening,77.18,2.723,93.73,56.13,168.48,12,scheduled,14,2.21,0.715
M014,L2,2026-01-08 23:00:00,Evening,73.89,3.044,95.38,59.35,173.15,12,scheduled,14,0.56,0.737
M014,L2,2026-01-09 00:00:00,Night,78.17,3.227,93.48,55.22,169.15,12,scheduled,14,2.46,1.129
M014,L2,2026-01-09 01:00:00,Night,78.67,3.047,96.26,55.94,172.79,12,scheduled,14,0.32,0.71
M014,L2,2026-01-09 02:00:00,Night,75.88,3.027,99.83,57.25,169.39,12,scheduled,14,3.89,1.122
M014,L2,2026-01-09 03:00:00,Night,78.17,2.712,96.01,55.41,166.0,12,scheduled,14,0.07,0.458
M014,L2,2026-01-09 04:00:00,Night,79.05,2.771,100.11,57.31,168.71,12,scheduled,14,4.17,0.951
M014,L2,2026-01-09 05:00:00,Night,77.38,3.019,99.77,55.96,172.29,12,scheduled,14,3.83,1.107
M014,L2,2026-01-09 06:00:00,Night,78.2,3.157,100.96,56.59,168.14,12,scheduled,14,5.02,1.373
M014,L2,2026-01-09 07:00:00,Night,77.87,3.432,96.95,52.01,166.12,12,scheduled,14,1.01,1.14
M014,L2,2026-01-09 08:00:00,Day,75.9,2.968,99.68,54.58,171.75,12,scheduled,14,3.74,1.05
M014,L2,2026-01-09 09:00:00,Day,76.89,3.072,99.03,55.39,173.96,12,scheduled,14,3.09,1.065
M014,L2,2026-01-09 10:00:00,Day,77.33,2.898,99.26,61.13,175.31,12,scheduled,14,3.32,0.978
M014,L2,2026-01-09 11:00:00,Day,72.76,2.593,96.82,54.45,164.86,12,scheduled,14,0.88,0.555
M014,L2,2026-01-09 12:00:00,Day,75.17,2.819,97.17,58.05,167.61,12,scheduled,14,1.23,0.615
M014,L2,2026-01-09 13:00:00,Day,74.82,2.798,96.32,55.77,170.9,12,scheduled,14,0.38,0.496
M014,L2,2026-01-09 14:00:00,Day,73.97,3.169,94.96,53.26,169.18,12,scheduled,14,0.98,0.9
M014,L2,2026-01-09 15:00:00,Day,73.33,2.521,93.45,57.21,170.32,12,scheduled,14,2.49,0.749
M014,L2,2026-01-09 16:00:00,Evening,75.3,2.961,92.94,54.3,170.26,12,scheduled,14,3.0,0.955
M014,L2,2026-01-09 17:00:00,Evening,75.19,2.851,96.09,58.03,172.54,12,scheduled,14,0.15,0.513
M014,L2,2026-01-09 18:00:00,Evening,74.12,3.356,91.82,51.79,169.65,12,scheduled,14,4.12,1.445
M014,L2,2026-01-09 19:00:00,Evening,75.56,3.131,95.67,58.55,174.48,12,scheduled,14,0.27,0.781
M014,L2,2026-01-09 20:00:00,Evening,74.93,3.043,93.91,58.4,169.26,12,scheduled,14,2.03,0.913
M014,L2,2026-01-09 21:00:00,Evening,74.45,2.762,95.22,59.55,168.81,12,scheduled,14,0.72,0.537
M014,L2,2026-01-09 22:00:00,Evening,72.66,2.955,95.08,55.85,165.57,12,scheduled,14,0.86,0.692
M014,L2,2026-01-09 23:00:00,Evening,76.89,3.031,98.4,58.17,169.11,12,scheduled,14,2.46,0.953
M014,L2,2026-01-10 00:00:00,Night,77.39,3.172,98.96,54.94,166.51,12,scheduled,14,3.02,1.147
M014,L2,2026-01-10 01:00:00,Night,77.12,3.004,95.86,56.98,163.4,12,scheduled,14,0.08,0.643
M014,L2,2026-01-10 02:00:00,Night,75.72,3.072,96.72,60.72,172.76,12,scheduled,14,0.78,0.796
M014,L2,2026-01-10 03:00:00,Night,75.71,2.898,99.37,55.66,163.86,12,scheduled,14,3.43,0.949
M014,L2,2026-01-10 04:00:00,Night,79.06,3.289,97.54,54.99,172.48,12,scheduled,14,1.6,1.082
M014,L2,2026-01-10 05:00:00,Night,75.14,3.206,98.08,58.21,168.51,12,scheduled,14,2.14,1.072
M014,L2,2026-01-10 06:00:00,Night,78.16,3.252,99.18,50.63,169.35,12,scheduled,14,3.24,1.246
M014,L2,2026-01-10 07:00:00,Night,79.83,3.135,98.14,58.48,172.66,12,scheduled,14,2.2,1.016
M014,L2,2026-01-10 08:00:00,Day,73.93,2.773,100.39,55.78,168.86,12,scheduled,14,4.45,0.984
M014,L2,2026-01-10 09:00:00,Day,73.81,3.003,98.4,60.57,174.03,12,scheduled,14,2.46,0.928
M014,L2,2026-01-10 10:00:00,Day,76.91,2.578,95.93,60.25,173.56,12,scheduled,14,0.01,0.451
M014,L2,2026-01-10 11:00:00,Day,75.9,3.235,94.88,56.96,172.01,12,scheduled,14,1.06,0.969
M014,L2,2026-01-10 12:00:00,Day,74.69,2.65,98.23,56.41,169.64,12,scheduled,14,2.29,0.725
M014,L2,2026-01-10 13:00:00,Day,73.55,2.776,94.5,55.79,171.02,12,scheduled,14,1.44,0.623
M014,L2,2026-01-10 14:00:00,Day,74.56,2.727,91.93,58.01,172.36,12,scheduled,14,4.01,0.931
M014,L2,2026-01-10 15:00:00,Day,73.33,2.792,94.08,56.34,169.27,12,scheduled,14,1.86,0.674
M014,L2,2026-01-10 16:00:00,Evening,75.87,3.178,95.2,54.14,170.1,12,scheduled,14,0.74,0.879
M014,L2,2026-01-10 17:00:00,Evening,74.68,2.737,92.68,57.24,165.76,12,scheduled,14,3.26,0.842
M014,L2,2026-01-10 18:00:00,Evening,73.32,3.003,92.51,58.44,172.38,12,scheduled,14,3.43,1.045
M014,L2,2026-01-10 19:00:00,Evening,72.37,2.818,95.46,57.39,161.91,12,scheduled,14,0.48,0.524
M014,L2,2026-01-10 20:00:00,Evening,76.37,2.988,93.53,54.41,171.69,12,scheduled,14,2.41,0.908
M014,L2,2026-01-10 21:00:00,Evening,75.35,2.959,88.95,55.22,166.03,12,scheduled,14,6.99,1.432
M014,L2,2026-01-10 22:00:00,Evening,74.4,2.813,95.95,59.4,170.67,12,scheduled,14,0.01,0.463
M014,L2,2026-01-10 23:00:00,Evening,73.71,2.916,94.25,59.45,171.13,12,scheduled,14,1.69,0.757
M014,L2,2026-01-11 00:00:00,Night,78.88,2.764,95.67,53.95,167.85,12,scheduled,14,0.27,0.483
M014,L2,2026-01-11 01:00:00,Night,77.84,2.745,95.19,55.86,169.58,12,scheduled,14,0.75,0.541
M014,L2,2026-01-11 02:00:00,Night,75.07,3.152,97.75,58.51,167.39,12,scheduled,14,1.81,0.984
M014,L2,2026-01-11 03:00:00,Night,77.29,3.061,97.73,56.44,168.86,12,scheduled,14,1.79,0.9
M014,L2,2026-01-11 04:00:00,Night,78.19,3.673,98.88,52.82,173.61,12,scheduled,14,2.94,1.588
M014,L2,2026-01-11 05:00:00,Night,80.74,3.241,100.57,61.52,175.54,12,scheduled,14,4.63,1.609
M014,L2,2026-01-11 06:00:00,Night,79.88,3.389,96.52,59.66,174.35,12,scheduled,14,0.58,1.049
M014,L2,2026-01-11 07:00:00,Night,79.68,3.261,96.63,59.34,172.15,12,scheduled,14,0.69,0.947
M014,L2,2026-01-11 08:00:00,Day,76.6,3.075,98.71,55.21,166.14,12,scheduled,14,2.77,1.03
M014,L2,2026-01-11 09:00:00,Day,74.91,3.055,98.27,55.91,168.8,12,scheduled,14,2.33,0.959
M014,L2,2026-01-11 10:00:00,Day,75.25,2.729,98.42,54.18,167.73,12,scheduled,14,2.48,0.747
M014,L2,2026-01-11 11:00:00,Day,76.92,2.919,98.97,54.26,165.04,12,scheduled,14,3.03,0.921
M014,L2,2026-01-11 12:00:00,Day,71.86,3.061,92.31,59.31,175.26,12,scheduled,14,3.63,1.121
M014,L2,2026-01-11 13:00:00,Day,74.79,2.78,91.88,57.04,169.27,12,scheduled,14,4.06,0.937
M014,L2,2026-01-11 14:00:00,Day,74.36,3.022,92.6,55.87,169.51,12,scheduled,14,3.34,1.05
M014,L2,2026-01-11 15:00:00,Day,76.68,3.066,94.22,54.36,171.99,12,scheduled,14,1.72,0.897
M014,L2,2026-01-11 16:00:00,Evening,76.74,2.712,90.19,56.41,168.67,12,scheduled,14,5.75,1.14
M014,L2,2026-01-11 17:00:00,Evening,76.2,2.786,91.61,53.15,164.61,12,scheduled,14,4.33,0.97
M014,L2,2026-01-11 18:00:00,Evening,74.38,2.709,99.2,51.11,163.81,12,scheduled,14,3.26,0.842
M014,L2,2026-01-11 19:00:00,Evening,74.53,3.254,91.47,52.5,165.06,12,scheduled,14,4.47,1.395
M014,L2,2026-01-11 20:00:00,Evening,76.94,2.608,95.5,56.87,170.19,12,scheduled,14,0.44,0.503
M014,L2,2026-01-11 21:00:00,Evening,76.31,2.86,95.76,56.61,166.3,12,scheduled,14,0.18,0.526
M014,L2,2026-01-11 22:00:00,Evening,74.82,2.997,89.96,54.27,169.35,12,scheduled,14,5.98,1.345
M014,L2,2026-01-11 23:00:00,Evening,75.54,3.21,97.4,54.45,167.16,12,scheduled,14,1.46,0.994
M014,L2,2026-01-12 00:00:00,Night,74.24,3.194,94.54,58.96,174.19,12,scheduled,14,1.4,0.972
M014,L2,2026-01-12 01:00:00,Night,77.82,2.992,98.45,56.34,170.72,12,scheduled,14,2.51,0.924
M014,L2,2026-01-12 02:00:00,Night,74.49,3.166,96.93,56.09,168.24,12,scheduled,14,0.99,0.898
M014,L2,2026-01-12 03:00:00,Night,75.42,3.072,92.99,55.82,168.06,12,scheduled,14,2.95,1.049
M014,L2,2026-01-12 04:00:00,Night,80.05,3.482,94.66,58.1,171.45,12,scheduled,14,1.28,1.226
M014,L2,2026-01-12 05:00:00,Night,77.46,2.98,100.56,56.08,170.88,12,scheduled,14,4.62,1.166
M014,L2,2026-01-12 06:00:00,Night,75.68,2.841,96.92,56.34,170.9,12,scheduled,14,0.98,0.605
M014,L2,2026-01-12 07:00:00,Night,77.3,3.382,97.4,54.79,172.24,12,scheduled,14,1.46,1.149
M014,L2,2026-01-12 08:00:00,Day,77.16,2.621,100.41,55.3,167.71,12,scheduled,14,4.47,0.986
M014,L2,2026-01-12 09:00:00,Day,74.83,2.867,94.41,56.89,167.86,12,scheduled,14,1.53,0.694
M014,L2,2026-01-12 10:00:00,Day,75.23,3.12,97.59,56.31,174.77,12,scheduled,14,1.65,0.936
M014,L2,2026-01-12 11:00:00,Day,73.72,2.954,98.39,59.21,167.24,12,scheduled,14,2.45,0.883
M014,L2,2026-01-12 12:00:00,Day,73.88,3.147,94.82,56.43,168.49,12,scheduled,14,1.12,0.897
M014,L2,2026-01-12 13:00:00,Day,74.4,2.32,94.34,56.21,166.25,12,scheduled,14,1.6,0.641
M014,L2,2026-01-12 14:00:00,Day,74.19,2.706,94.9,59.48,173.79,12,scheduled,14,1.04,0.575
M014,L2,2026-01-12 15:00:00,Day,74.64,2.992,92.73,55.41,170.97,12,scheduled,14,3.21,1.008
M014,L2,2026-01-12 16:00:00,Evening,74.16,3.436,90.35,55.92,168.88,12,scheduled,14,5.59,1.693
M014,L2,2026-01-12 17:00:00,Evening,75.3,3.217,90.96,53.59,166.48,12,scheduled,14,4.98,1.424
M014,L2,2026-01-12 18:00:00,Evening,74.92,3.11,90.25,56.95,170.6,12,scheduled,14,5.69,1.412
M014,L2,2026-01-12 19:00:00,Evening,74.13,3.14,93.74,56.51,172.75,12,scheduled,14,2.2,1.02
M014,L2,2026-01-12 20:00:00,Evening,76.51,2.946,93.44,57.73,170.13,12,scheduled,14,2.5,0.88
M014,L2,2026-01-12 21:00:00,Evening,75.6,3.05,95.37,57.72,170.48,12,scheduled,14,0.57,0.744
M014,L2,2026-01-12 22:00:00,Evening,76.21,3.164,98.7,52.58,169.47,12,scheduled,14,2.76,1.108
M014,L2,2026-01-12 23:00:00,Evening,76.8,3.458,94.07,56.58,170.2,12,scheduled,14,1.87,1.266
M014,L2,2026-01-13 00:00:00,Night,79.38,2.942,94.64,53.15,161.26,12,scheduled,14,1.3,0.734
M014,L2,2026-01-13 01:00:00,Night,77.08,3.084,95.78,57.78,173.07,12,scheduled,14,0.16,0.725
M014,L2,2026-01-13 02:00:00,Night,76.4,3.119,96.59,56.42,173.95,12,scheduled,14,0.65,0.814
M014,L2,2026-01-13 03:00:00,Night,78.42,3.325,96.9,53.86,172.25,12,scheduled,14,0.96,1.038
M014,L2,2026-01-13 04:00:00,Night,79.16,3.004,97.33,57.64,172.2,12,scheduled,14,1.39,0.801
M014,L2,2026-01-13 05:00:00,Night,78.01,2.873,101.77,56.39,172.73,12,scheduled,14,5.83,1.215
M014,L2,2026-01-13 06:00:00,Night,74.5,2.843,100.23,55.99,171.38,12,scheduled,14,4.29,1.004
M014,L2,2026-01-13 07:00:00,Night,77.29,3.077,96.41,58.6,170.88,12,scheduled,14,0.47,0.756
M014,L2,2026-01-13 08:00:00,Day,77.32,3.237,97.36,56.23,169.33,12,scheduled,14,1.42,1.013
M014,L2,2026-01-13 09:00:00,Day,78.57,2.946,96.92,54.29,167.44,12,scheduled,14,0.98,0.699
M014,L2,2026-01-13 10:00:00,Day,75.08,3.162,96.31,55.73,171.51,12,scheduled,14,0.37,0.821
M014,L2,2026-01-13 11:00:00,Day,75.3,2.77,98.88,55.36,169.02,12,scheduled,14,2.94,0.803
M014,L2,2026-01-13 12:00:00,Day,75.44,2.569,95.07,55.29,164.76,12,scheduled,14,0.87,0.555
M014,L2,2026-01-13 13:00:00,Day,74.28,2.986,95.91,56.62,169.38,12,scheduled,14,0.03,0.62
M014,L2,2026-01-13 14:00:00,Day,76.13,2.902,91.57,54.86,171.35,12,scheduled,14,4.37,1.067
M014,L2,2026-01-13 15:00:00,Day,73.46,2.807,95.15,59.37,170.15,12,scheduled,14,0.79,0.552
M014,L2,2026-01-13 16:00:00,Evening,75.28,3.332,97.37,57.58,171.2,12,scheduled,14,1.43,1.101
M014,L2,2026-01-13 17:00:00,Evening,74.13,2.623,90.97,57.45,175.56,12,scheduled,14,4.97,1.047
M014,L2,2026-01-13 18:00:00,Evening,73.37,3.003,94.0,59.64,169.26,12,scheduled,14,1.94,0.866
M014,L2,2026-01-13 19:00:00,Evening,73.59,3.052,93.6,56.87,170.73,12,scheduled,14,2.34,0.957
M014,L2,2026-01-13 20:00:00,Evening,75.23,3.117,93.61,53.66,165.01,12,scheduled,14,2.33,1.015
M014,L2,2026-01-13 21:00:00,Evening,73.63,3.274,96.61,53.75,170.79,12,scheduled,14,0.67,0.957
M014,L2,2026-01-13 22:00:00,Evening,72.81,3.175,93.7,52.13,164.39,12,scheduled,14,2.24,1.056
M014,L2,2026-01-13 23:00:00,Evening,74.59,3.142,95.02,56.27,169.21,12,scheduled,14,0.92,0.868
M014,L2,2026-01-14 00:00:00,Night,78.26,2.924,96.76,61.95,175.15,12,scheduled,14,0.82,0.766
M014,L2,2026-01-14 01:00:00,Night,77.92,2.995,100.41,54.79,169.04,12,scheduled,14,4.47,1.162
M014,L2,2026-01-14 02:00:00,Night,74.17,2.995,98.4,56.25,171.98,12,scheduled,14,2.46,0.92
M014,L2,2026-01-14 03:00:00,Night,78.15,3.237,99.37,52.99,170.89,12,scheduled,14,3.43,1.254
M014,L2,2026-01-14 04:00:00,Night,77.51,3.029,95.57,57.54,171.34,12,scheduled,14,0.37,0.7
M014,L2,2026-01-14 05:00:00,Night,79.53,2.803,100.08,57.67,168.67,12,scheduled,14,4.14,0.949
M014,L2,2026-01-14 06:00:00,Night,79.83,3.212,95.47,56.89,165.25,12,scheduled,14,0.47,0.877
M014,L2,2026-01-14 07:00:00,Night,79.26,2.986,94.6,51.18,167.83,12,scheduled,14,1.34,0.778
M014,L2,2026-01-14 08:00:00,Day,76.07,2.926,98.1,56.49,171.49,12,scheduled,14,2.16,0.823
M014,L2,2026-01-14 09:00:00,Day,75.97,2.9,96.52,56.88,170.96,12,scheduled,14,0.58,0.61
M014,L2,2026-01-14 10:00:00,Day,74.88,2.899,97.25,57.09,167.36,12,scheduled,14,1.31,0.696
M014,L2,2026-01-14 11:00:00,Day,73.61,2.995,97.03,56.99,166.13,12,scheduled,14,1.09,0.756
M014,L2,2026-01-14 12:00:00,Day,75.29,3.141,94.87,55.22,172.19,12,scheduled,14,1.07,0.885
